id,idempotency_key,tipo,almacen_origen_id,almacen_destino_id,material_id,cantidad,created_at,motivo,ref_externa,evidencia_key,usuario_op_id,fecha,from_almacen_id,to_almacen_id,tecnico_id,nota
da4ae220-e417-4ed3-bc74-6c374b9c838e,,ingreso,,,2,1,2025-10-03 14:21:48.940095+00,,,,,2025-10-03 14:21:48.940095+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[orden INS-000002] retirar REPEATER REP-XYZ-123
b7529c64-087f-4cea-9a8c-0fe327cddd7a,,egreso,,,2,1,2025-10-03 14:21:48.696622+00,,,,,2025-10-03 14:21:48.696622+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[orden INS-000002] asignar REPEATER REP-XYZ-123
bd32f547-6901-47f6-92fa-4694ce9390ce,,ingreso,,,2,1,2025-10-03 14:21:48.433609+00,,,,,2025-10-03 14:21:48.433609+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 REPEATER
f562a27e-a343-4c55-9b6f-87e51686c58c,,ingreso,,,1,1,2025-10-03 13:53:16.860732+00,,,,,2025-10-03 13:53:16.860732+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[orden INS-000003] retirar ONT ONT-ABC-001
098a8cb8-d30b-4c18-9474-d60173a863d0,,egreso,,,1,1,2025-10-03 13:53:16.602938+00,,,,,2025-10-03 13:53:16.602938+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[orden INS-000003] asignar ONT ONT-ABC-001
58ffa94e-6062-4cb5-b526-da74f786d0ce,,ingreso,,,1,1,2025-10-03 13:53:16.332814+00,,,,,2025-10-03 13:53:16.332814+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
2c10a415-2cb8-43f9-b37a-75c229911a96,,ingreso,,,1,1,2025-10-03 13:50:20.153163+00,,,,,2025-10-03 13:50:20.153163+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[orden INS-000004] retirar ONT ONT-ABC-001
c8e2af88-8808-4552-91a4-b16e988f389d,,egreso,,,1,1,2025-10-03 13:50:19.815778+00,,,,,2025-10-03 13:50:19.815778+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[orden INS-000004] asignar ONT ONT-ABC-001
97c9a13a-d5f0-4a09-8a18-5e7d32eedcdf,,ingreso,,,1,1,2025-10-03 13:47:29.80196+00,,,,,2025-10-03 13:47:29.80196+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[orden INS-000005] retirar ONT ONT-ABC-001
248a7d00-75d6-4c0d-a842-1b00a9599c96,,egreso,,,1,1,2025-10-03 13:47:29.536565+00,,,,,2025-10-03 13:47:29.536565+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[orden INS-000005] asignar ONT ONT-ABC-001
0bae8338-51f4-46b6-b898-96341d3d55b2,,ingreso,,,1,1,2025-10-03 13:47:29.24331+00,,,,,2025-10-03 13:47:29.24331+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
d1f12996-c54b-4c21-99e9-078d54ce34ec,,ingreso,,,1,1,2025-10-03 13:36:13.612296+00,,,,,2025-10-03 13:36:13.612296+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[orden INS-000006] retirar ONT ONT-ABC-001
b06e4d90-110b-4b27-b8fe-1b6bb841a620,,egreso,,,1,1,2025-10-03 13:36:13.38727+00,,,,,2025-10-03 13:36:13.38727+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[orden INS-000006] asignar ONT ONT-ABC-001
aa0ab77d-5ad9-42bc-835b-6345103817c3,,ingreso,,,1,1,2025-10-03 02:57:41.509746+00,,,,,2025-10-03 02:57:41.509746+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[orden INS-000007] retirar ONT ONT-ABC-001
4173740c-9069-4403-bdba-e0a454efee30,,egreso,,,1,1,2025-10-03 02:57:41.284058+00,,,,,2025-10-03 02:57:41.284058+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[orden INS-000007] asignar ONT ONT-ABC-001
14c73bc6-f921-4d49-b588-8d7c83fb4039,,ingreso,,,1,1,2025-10-03 02:56:34.537726+00,,,,,2025-10-03 02:56:34.537726+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[orden INS-000008] retirar ONT ONT-ABC-001
8ee7a92d-f58a-4caf-9a4e-db1556882e61,,egreso,,,1,1,2025-10-03 02:56:34.248342+00,,,,,2025-10-03 02:56:34.248342+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[orden INS-000008] asignar ONT ONT-ABC-001
e3fd4008-9bf3-4d8e-b1ef-5f5e458429a3,,ingreso,,,1,1,2025-10-03 02:55:33.749851+00,,,,,2025-10-03 02:55:33.749851+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[orden INS-000009] retirar ONT ONT-ABC-001
f2fc6f80-ba1e-4cde-9f8a-96eb46524080,,egreso,,,1,1,2025-10-03 02:46:13.998499+00,,,,,2025-10-03 02:46:13.998499+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[orden INS-000009] asignar ONT ONT-ABC-001
e409256d-0eaf-4805-b194-3e15e8d355b0,,ingreso,,,1,1,2025-10-03 02:41:32.812242+00,,,,,2025-10-03 02:41:32.812242+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,[setup] preload TEC-6 ONT
e277686a-17fc-4a5c-a505-69369a639416,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-03 00:58:41.69247+00,,,,,2025-10-03 00:58:41.69247+00,,,,
2f924835-6446-405e-9322-97f8c60ee4bd,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-03 00:58:41.69247+00,,,,,2025-10-03 00:58:41.69247+00,,,,
9293cfc1-a548-49f8-b872-fdcd00648cfa,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-03 00:58:02.82509+00,,,,,2025-10-03 00:58:02.82509+00,,,,
9ebe0c29-f223-48c0-8d95-a9a70d9d7c41,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-03 00:58:02.82509+00,,,,,2025-10-03 00:58:02.82509+00,,,,
cd23fbc0-45c8-481d-8310-a7fac385295f,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-03 00:56:57.760467+00,,,,,2025-10-03 00:56:57.760467+00,,,,
dad08efb-bbdd-40b8-873b-7fc3a4050aa6,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-03 00:56:57.760467+00,,,,,2025-10-03 00:56:57.760467+00,,,,
4fc380e9-93f6-482a-8416-6acb426883b2,,egreso,,,1,2,2025-10-02 22:16:59.220803+00,,,,,2025-10-02 22:16:59.220803+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[ajuste] e2e set=2
47664c9a-ccb2-4f8d-afe9-bf9447b9dcf3,,egreso,,,1,3,2025-10-02 22:16:59.204306+00,,,,,2025-10-02 22:16:59.204306+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,e2e egreso
911f2794-a4af-47ce-9bdb-dcc17c1a4175,,ingreso,,,1,5,2025-10-02 22:16:59.177137+00,,,,,2025-10-02 22:16:59.177137+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,e2e ingreso
c02c5b44-e4d7-4b8f-a67e-5530082c7a3a,,egreso,,,1,2,2025-10-02 22:14:40.043297+00,,,,,2025-10-02 22:14:40.043297+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[ajuste] e2e set=2
05edba83-3274-43cb-821c-d818021c9e4b,,egreso,,,1,3,2025-10-02 22:14:40.02372+00,,,,,2025-10-02 22:14:40.02372+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,e2e egreso
b7265a6f-0090-498d-8944-18d8133cabbb,,ingreso,,,1,5,2025-10-02 22:14:39.995196+00,,,,,2025-10-02 22:14:39.995196+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,e2e ingreso
fde1a91b-1117-421d-94c6-ca24cfddab0b,,ingreso,,,3,2,2025-10-02 20:08:42.358278+00,,,,,2025-10-02 20:08:42.358278+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke ingreso +2
0421ecc9-0634-4c46-83c3-79350f38c1ab,,ingreso,,,3,1,2025-10-02 20:08:41.916359+00,,,,,2025-10-02 20:08:41.916359+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke ingreso +1
d4a432e9-d9d5-4b1b-b271-c3838d7a8eea,,ingreso,,,3,2,2025-10-02 20:08:28.931322+00,,,,,2025-10-02 20:08:28.931322+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke ingreso +2
b09e2606-6d04-402f-9825-f14b25845eb4,,ingreso,,,3,1,2025-10-02 20:08:28.478424+00,,,,,2025-10-02 20:08:28.478424+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke ingreso +1
a9c58028-5b7a-4bb8-b9a7-b28cdbe1d1ee,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-02 20:07:06.40436+00,,,,,2025-10-02 20:07:06.40436+00,,,,
d9085479-0cdd-4c15-bf9f-3365ed369703,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-02 20:07:06.40436+00,,,,,2025-10-02 20:07:06.40436+00,,,,
3e1d17bc-1d2e-4083-8922-66d180062b1c,,egreso,,,3,1,2025-10-02 20:07:05.787299+00,,,,,2025-10-02 20:07:05.787299+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
b8c6e395-75fc-4610-ab7c-a6e67f5f9494,,ingreso,,,3,1,2025-10-02 20:07:05.664109+00,,,,,2025-10-02 20:07:05.664109+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
2d32eff0-6f80-4c13-bb59-4b076b549022,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-02 20:04:21.2693+00,,,,,2025-10-02 20:04:21.2693+00,,,,
4409552d-2d09-4b8e-b377-c9f9f5364180,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-02 20:04:21.2693+00,,,,,2025-10-02 20:04:21.2693+00,,,,
a4c1c6d8-65d4-40a1-b310-383de7b8c462,,egreso,,,3,1,2025-10-02 20:04:20.716744+00,,,,,2025-10-02 20:04:20.716744+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,
85df7dea-660e-4744-8a3c-0fa2897d25e6,,ingreso,,,3,1,2025-10-02 20:04:20.588869+00,,,,,2025-10-02 20:04:20.588869+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,
1fd43943-ff07-4d23-a567-da30368194c8,,egreso,,,1,2,2025-10-02 19:31:53.651218+00,,,,,2025-10-02 19:31:53.651218+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[ajuste] ajuste set=2 con key
1124dad2-63f7-474b-9561-dab4ab30de85,,egreso,,,1,3,2025-10-02 19:31:53.600221+00,,,,,2025-10-02 19:31:53.600221+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,egreso con key
09cfb9e0-fa7d-4460-9761-68d3f2fbe64b,,ingreso,,,1,5,2025-10-02 19:31:53.558251+00,,,,,2025-10-02 19:31:53.558251+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,ingreso con key
de3799d5-2e5a-4d96-8a4c-73bec3293ae6,,egreso,,,1,3,2025-10-02 18:13:37.010586+00,,,,,2025-10-02 18:13:37.010586+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[ajuste] smoke set=2
142db621-4e66-484b-802a-6fe93a589440,,egreso,,,1,3,2025-10-02 18:13:36.965062+00,,,,,2025-10-02 18:13:36.965062+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,smoke egreso
00f202b4-d5cc-4f28-a72d-6bf495ac5a2b,,ingreso,,,1,5,2025-10-02 18:13:36.920377+00,,,,,2025-10-02 18:13:36.920377+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke ingreso
325bc34a-0430-4afd-9d62-74db48e85cea,,ingreso,,,1,1,2025-10-02 17:44:55.957775+00,,,,,2025-10-02 17:44:55.957775+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,probe
74326ce0-b32b-492e-847c-e71aef5e85b6,,egreso,,,1,2,2025-10-02 17:41:17.990995+00,,,,,2025-10-02 17:41:17.990995+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[ajuste] e2e set=2
36313858-e96e-4657-8782-64e3bea71922,,egreso,,,1,3,2025-10-02 17:41:17.971643+00,,,,,2025-10-02 17:41:17.971643+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,e2e egreso
2993375e-cb46-4263-902e-237a01bea7da,,ingreso,,,1,5,2025-10-02 17:41:17.946665+00,,,,,2025-10-02 17:41:17.946665+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,e2e ingreso
40d6421d-c3ea-48f9-a755-03cad8f3bafa,,egreso,,,1,2,2025-10-02 17:39:50.845873+00,,,,,2025-10-02 17:39:50.845873+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[ajuste] e2e set=2
f2eeb38d-2b6d-41ed-8d31-ce0df4e3f57f,,egreso,,,1,3,2025-10-02 17:39:50.82694+00,,,,,2025-10-02 17:39:50.82694+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,e2e egreso
9231d3f6-900a-4bd7-8346-38beb36bc8c2,,ingreso,,,1,5,2025-10-02 17:39:50.797887+00,,,,,2025-10-02 17:39:50.797887+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,e2e ingreso
4e7f8927-52a2-4722-8630-0c9e26452e3c,,egreso,,,1,2,2025-10-02 17:37:33.490346+00,,,,,2025-10-02 17:37:33.490346+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[ajuste] e2e set=2
459d43ff-01b2-4d26-87cb-e80be6a05d0f,,egreso,,,1,3,2025-10-02 17:37:33.474942+00,,,,,2025-10-02 17:37:33.474942+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,e2e egreso
3104b539-7923-4d36-8575-2f691d636b8d,,ingreso,,,1,5,2025-10-02 17:37:33.44858+00,,,,,2025-10-02 17:37:33.44858+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,e2e ingreso
7deabbf1-891d-4df2-aaea-6c402d692e83,,egreso,,,1,2,2025-10-02 17:01:40.217145+00,,,,,2025-10-02 17:01:40.217145+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[ajuste] ajuste set 2
fb704706-edb4-4db6-a6ad-187b037fa7e9,,egreso,,,1,3,2025-10-02 17:01:40.173822+00,,,,,2025-10-02 17:01:40.173822+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,test egreso
bd2735dd-e3f2-45ac-a6bf-6f15ed472159,,ingreso,,,1,5,2025-10-02 17:01:40.141944+00,,,,,2025-10-02 17:01:40.141944+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,test ingreso
80ef69e3-4e28-4630-a859-0ccd1df167bc,,egreso,,,1,6,2025-10-02 16:58:06.381501+00,,,,,2025-10-02 16:58:06.381501+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[ajuste] ajuste set 2
da726592-0a0a-4aec-917e-e79bad2fe963,,egreso,,,1,3,2025-10-02 16:58:06.340587+00,,,,,2025-10-02 16:58:06.340587+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,test egreso
095c5d82-7b16-43ad-98a3-f15fdc398099,,ingreso,,,1,5,2025-10-02 16:58:06.292607+00,,,,,2025-10-02 16:58:06.292607+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,test ingreso
93a5e6b9-a456-4002-a1b0-c3dc1f5d7af8,,ajuste,,,1,2,2025-10-02 16:50:28.049612+00,,,,,2025-10-02 16:50:28.049612+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,set 2
2d63de59-c953-467b-b512-35969b274a82,,egreso,,,1,3,2025-10-02 16:50:28.047519+00,,,,,2025-10-02 16:50:28.047519+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,test
e91cc71f-e26c-4afb-bfb9-d456b9516249,,ingreso,,,1,5,2025-10-02 16:50:28.040464+00,,,,,2025-10-02 16:50:28.040464+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,test
8e647307-8017-4eea-854a-92dba636a03f,,egreso,,,1,4,2025-10-02 16:48:30.908347+00,,,,,2025-10-02 16:48:30.908347+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,[ajuste] ajuste set 2
22f14a80-27cf-4812-8b02-48b78fa8208f,,egreso,,,1,3,2025-10-02 16:48:30.864338+00,,,,,2025-10-02 16:48:30.864338+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,test egreso
dacca179-a3ab-45a0-bf95-77d158ab4dee,,ingreso,,,1,5,2025-10-02 16:48:30.829553+00,,,,,2025-10-02 16:48:30.829553+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,test ingreso
f35b5b1a-55fb-4c68-9fca-8d26ea1bc398,,ajuste,,,1,2,2025-10-02 16:48:21.845033+00,,,,,2025-10-02 16:48:21.845033+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,set=2
33d3cdae-a668-4119-b7b1-9ced1504725e,,egreso,,,1,3,2025-10-02 16:48:21.629585+00,,,,,2025-10-02 16:48:21.629585+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,,probe
ff1c89f1-2021-4847-86f2-0f06007b4f78,,ingreso,,,1,5,2025-10-02 16:48:21.412162+00,,,,,2025-10-02 16:48:21.412162+00,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,probe
ecac8c1b-951e-4658-ab90-4b236c1cf27c,,traslado,,,3,1,2025-10-02 00:40:37.372347+00,,,,,2025-10-02 00:40:37.372347+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,a1f107e4-2184-4d88-aa04-39d31aa0c02d,,smoke auto devolución
5b2c51df-4e34-42d8-9031-9385ba750613,,traslado,,,3,1,2025-10-02 00:40:37.301049+00,,,,,2025-10-02 00:40:37.301049+00,a1f107e4-2184-4d88-aa04-39d31aa0c02d,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke auto traslado
54b2fc93-d98d-4a0a-8242-f9dfcdea3ce3,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-10-02 00:40:35.625968+00,,,,,2025-10-02 00:40:35.625968+00,,,,
43fd9a67-7aa1-42be-ad58-2524084f5e7b,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-02 00:40:31.001953+00,,,,,2025-10-02 00:40:31.001953+00,,,,
0ddb366a-46eb-4c3e-bf18-3ed47cef2040,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-02 00:40:31.001953+00,,,,,2025-10-02 00:40:31.001953+00,,,,
d68cd006-0b47-4e37-8dbf-7cfa7a95dd8c,,traslado,,,3,1,2025-10-02 00:32:01.624927+00,,,,,2025-10-02 00:32:01.624927+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,a1f107e4-2184-4d88-aa04-39d31aa0c02d,,smoke auto devolución
db50100e-bfa6-4178-85e0-fc1c7f0152d1,,traslado,,,3,1,2025-10-02 00:32:01.548029+00,,,,,2025-10-02 00:32:01.548029+00,a1f107e4-2184-4d88-aa04-39d31aa0c02d,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke auto traslado
97d3cd19-8049-415b-b7f3-3b6d1ced00f4,,traslado,,,3,1,2025-10-02 00:21:43.791241+00,,,,,2025-10-02 00:21:43.791241+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,a1f107e4-2184-4d88-aa04-39d31aa0c02d,,smoke auto devolución
436a4fd1-3a02-475d-bd30-6cb83bed5bed,,traslado,,,3,1,2025-10-02 00:21:43.716873+00,,,,,2025-10-02 00:21:43.716873+00,a1f107e4-2184-4d88-aa04-39d31aa0c02d,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke auto traslado
21704a81-62ab-4e23-a32b-76a0f6ded8c8,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-10-02 00:21:41.79747+00,,,,,2025-10-02 00:21:41.79747+00,,,,
197dff04-d467-435e-87f5-5a895f2f59a6,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-02 00:21:37.180064+00,,,,,2025-10-02 00:21:37.180064+00,,,,
6fb94b31-421f-4e6f-aae1-6409da4a4374,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-02 00:21:37.180064+00,,,,,2025-10-02 00:21:37.180064+00,,,,
93a1b995-ebe9-4543-b8f6-7f0a54001870,,traslado,,,3,1,2025-10-02 00:18:39.723595+00,,,,,2025-10-02 00:18:39.723595+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,a1f107e4-2184-4d88-aa04-39d31aa0c02d,,smoke auto devolución
5d1099e0-1e76-4eef-93f1-1d19ad575e1d,,traslado,,,3,1,2025-10-02 00:18:39.651418+00,,,,,2025-10-02 00:18:39.651418+00,a1f107e4-2184-4d88-aa04-39d31aa0c02d,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke auto traslado
ef470c84-b8f9-425f-803f-19403136390b,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-10-02 00:18:09.486299+00,,,,,2025-10-02 00:18:09.486299+00,,,,
24b15607-0803-44dc-a758-2c66994ac617,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-02 00:18:04.790728+00,,,,,2025-10-02 00:18:04.790728+00,,,,
ff01885e-fe32-4504-844b-01cba5b35062,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-02 00:18:04.790728+00,,,,,2025-10-02 00:18:04.790728+00,,,,
e170b3c7-0394-4da2-b922-550dcf0e1b7b,,traslado,,,3,1,2025-10-02 00:16:42.65515+00,,,,,2025-10-02 00:16:42.65515+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,a1f107e4-2184-4d88-aa04-39d31aa0c02d,,smoke auto devolución
a3a3a22c-ca3d-44b2-928b-b3c23469472e,,traslado,,,3,1,2025-10-02 00:16:42.579095+00,,,,,2025-10-02 00:16:42.579095+00,a1f107e4-2184-4d88-aa04-39d31aa0c02d,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke auto traslado
c89899a7-357e-4e66-b4f6-aa8aa98ee030,,traslado,,,3,1,2025-10-02 00:03:56.648163+00,,,,,2025-10-02 00:03:56.648163+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,a1f107e4-2184-4d88-aa04-39d31aa0c02d,,smoke devolución
e5038394-6ddd-49fd-9ce8-cc36c234a80e,,traslado,,,3,1,2025-10-02 00:03:56.636637+00,,,,,2025-10-02 00:03:56.636637+00,a1f107e4-2184-4d88-aa04-39d31aa0c02d,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,smoke traslado
90aeb277-6527-48f6-ae00-b3ebbdffba2a,,traslado,,,3,1,2025-10-02 00:01:46.56459+00,,,,,2025-10-02 00:01:46.56459+00,bdf0d98a-f0ee-4f42-a761-11be1a352e61,a1f107e4-2184-4d88-aa04-39d31aa0c02d,,devolucion tecnico 6
5801ce3a-bdd1-488b-a70d-b837911f6408,,traslado,,,3,1,2025-10-02 00:01:46.553693+00,,,,,2025-10-02 00:01:46.553693+00,a1f107e4-2184-4d88-aa04-39d31aa0c02d,bdf0d98a-f0ee-4f42-a761-11be1a352e61,,traslado a tecnico 6
4e9be4e2-0a2f-45eb-8713-96b8d43f474a,auto-1759237848521-0.48645480853323897,ingreso,,beb7a8f6-28a2-4ad2-b121-5619580ba82d,1,1,2025-09-30 13:10:48.516899+00,,,,,2025-10-01 23:27:56.107409+00,,,,
fd7d1266-be61-4597-bce6-1cc63959419c,,egreso,,,1,1,2025-09-30 13:08:18.118163+00,,,,,2025-10-01 23:27:56.107409+00,,,,
58b330b8-9b9b-4710-8543-fb2007df5fa7,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,2,2025-09-30 13:08:11.209689+00,,,,,2025-10-01 23:27:56.107409+00,,,,
151ccde9-4296-4568-a662-72d074ebd72c,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-09-30 13:04:38.897301+00,,,,,2025-10-01 23:27:56.107409+00,,,,
3ef7858b-eca1-4272-853f-07ba6a826cab,auto-1759235621805-0.2048412563621278,ingreso,,beb7a8f6-28a2-4ad2-b121-5619580ba82d,1,1,2025-09-30 12:33:41.801083+00,,,,,2025-10-01 23:27:56.107409+00,,,,
04fee375-1441-415d-8e04-ac9d82e6c886,,ingreso,,beb7a8f6-28a2-4ad2-b121-5619580ba82d,1,2,2025-09-30 12:33:34.218039+00,seed extra,seed-tecnico-1-extra,,,2025-10-01 23:27:56.107409+00,,,,
0fc307eb-c4f5-482a-aaa8-d58eee99fde6,,ingreso,,beb7a8f6-28a2-4ad2-b121-5619580ba82d,1,5,2025-09-30 00:43:32.09624+00,carga inicial,seed-tecnico-1,,,2025-10-01 23:27:56.107409+00,,,,
7866507e-ee62-4d87-a2f7-9562bb11e11e,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,1,5,2025-09-30 00:40:18.466512+00,carga inicial manual,,,,2025-10-01 23:27:56.107409+00,,,,
881ca8be-9acb-43ca-9a45-ea8411311bed,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-09-29 23:34:51.229735+00,,,,,2025-10-01 23:27:56.107409+00,,,,
e74e5c97-eca7-41cf-9688-dc4fc9b84fb8,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-09-29 23:34:51.229735+00,,,,,2025-10-01 23:27:56.107409+00,,,,
0a9aef33-0474-4825-b71b-a7f4556d46f2,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-10-01 18:21:35.954549+00,,,,,2025-10-01 23:27:56.107409+00,,,,
2d141005-4d11-4c63-a309-d82fa1c15d85,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-01 18:21:32.656028+00,,,,,2025-10-01 23:27:56.107409+00,,,,
76cc7151-ab2e-4c7c-b7f2-007cc0833880,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-01 18:21:32.656028+00,,,,,2025-10-01 23:27:56.107409+00,,,,
aa65a293-f107-4a31-acb7-4946ac0b6624,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-10-01 18:02:45.893594+00,,,,,2025-10-01 23:27:56.107409+00,,,,
09989332-df21-441c-912f-811963edbc04,,ajuste,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,1,2025-10-01 18:02:42.750907+00,,,,,2025-10-01 23:27:56.107409+00,,,,
cb69f1ce-b8c6-430f-b83b-8c6b4e0210c4,,ingreso,,bdf0d98a-f0ee-4f42-a761-11be1a352e61,3,2,2025-10-01 18:02:42.750907+00,,,,,2025-10-01 23:27:56.107409+00,,,,
9f54db04-02d8-421f-a626-b24f412a8333,,egreso,beb7a8f6-28a2-4ad2-b121-5619580ba82d,,1,1,2025-10-01 15:49:35.810151+00,,,,,2025-10-01 23:27:56.107409+00,,,,
